ngramtype	qid	gram	names	attributes	similarentitynames	categories	outgoingentitynames
unigram	SemSearch_ES-66	overeaters	0.0	0.0	0.0	0.0	0.0
unigram	SemSearch_ES-66	anonymous	8.27617867005129E-6	1.4023026691450808E-5	1.2079570805366365E-5	7.572681362667145E-6	8.131535566863289E-7
bigram	SemSearch_ES-66	overeaters anonymous	0.0	0.0	0.0	0.0	0.0
unigram	SemSearch_ES-67	ovguide	9.765402560532496E-8	3.554933249480516E-8	2.137977133693162E-7	0.0	0.0
unigram	SemSearch_ES-67	movies	4.213771204869772E-5	5.709222798665708E-5	6.659798771454199E-5	1.9629187216387204E-5	6.105004437309079E-6
bigram	SemSearch_ES-67	ovguide movies	0.0	0.0	0.0	0.0	0.0
unigram	SemSearch_ES-68	pierce	5.241579824365817E-5	1.9132650748704135E-5	4.532511523429504E-5	1.6291228984158922E-5	6.893382221565121E-5
unigram	SemSearch_ES-68	county	0.0038824799230037068	0.002035132926573605	0.0035505920753525766	0.00907775178349724	0.007122869401891191
unigram	SemSearch_ES-68	washington	5.36120600573234E-4	3.1871398554892614E-4	5.250871840350406E-4	0.0010358381878414074	0.0010081198274261994
bigram	SemSearch_ES-68	pierce county	3.564371934594361E-6	1.6352692947610373E-6	2.83281970214344E-6	1.3277102520728908E-5	4.866215815794749E-6
bigram	SemSearch_ES-68	county washington	3.073660455927603E-5	8.863633568704753E-6	8.765706248141964E-6	1.2227140285740683E-4	4.2728678299001935E-5
unigram	SemSearch_ES-69	piosenki	4.882701280266248E-8	4.028924349411251E-8	5.344942834232905E-8	0.0	0.0
unigram	SemSearch_ES-69	mp3	2.8075532361530925E-6	7.72131501787168E-6	4.329403695728653E-6	3.2383176879826605E-7	9.783253728882393E-7
bigram	SemSearch_ES-69	piosenki mp3	0.0	0.0	0.0	0.0	0.0
unigram	SemSearch_ES-70	radio	4.1727565141155354E-4	5.24141728258907E-4	3.7697881809844677E-4	0.0014637943253763468	2.430058582059801E-4
unigram	SemSearch_ES-70	italia	1.6845319416918556E-5	7.704725329374104E-6	2.1005625338535318E-5	8.444536124816322E-6	3.7354241510278232E-6
unigram	SemSearch_ES-70	online	7.167805479430852E-5	1.136915052293862E-4	9.717106072635421E-5	9.7099710367357E-5	5.823577073549669E-5
bigram	SemSearch_ES-70	radio italia	2.441350640133124E-7	4.739910999307354E-8	0.0	0.0	1.9058286484835832E-8
bigram	SemSearch_ES-70	italia online	0.0	0.0	0.0	0.0	0.0
unigram	SemSearch_ES-71	richmond	9.250277575464406E-5	5.53313510504144E-5	1.0411948641085698E-4	1.1600650363796346E-4	2.007854008799071E-4
unigram	SemSearch_ES-71	virginia	7.124837708164509E-4	2.637902668444522E-4	6.137597856549644E-4	0.0012370373568093762	0.0010052864955021204
bigram	SemSearch_ES-71	richmond virginia	4.907114786667579E-6	7.266283561938175E-6	4.703549694124957E-6	2.5819356027646364E-5	1.6263071133726578E-5
unigram	SemSearch_ES-72	rock	4.578020720377634E-4	5.248550848643026E-4	4.469441197985555E-4	0.0010363862108347583	0.004029271164813184
unigram	SemSearch_ES-72	103	2.0531758883519573E-5	2.888027771877971E-5	2.87023430198307E-5	1.3949676194386844E-6	8.703284161408364E-7
unigram	SemSearch_ES-72	memphis	3.303147416100117E-5	2.633968542315097E-5	3.153516272197414E-5	6.516491593663569E-5	6.660871126450123E-5
bigram	SemSearch_ES-72	rock 103	2.441350640133124E-8	5.924888749134193E-8	5.344942834232905E-8	0.0	0.0
bigram	SemSearch_ES-72	103 memphis	0.0	4.739910999307354E-9	0.0	0.0	0.0
unigram	SemSearch_ES-73	rowan	1.8651918890617068E-5	5.8845995056400805E-6	2.0631479340139012E-5	5.106577892588041E-6	2.3009704549358463E-5
unigram	SemSearch_ES-73	university	0.0016318231813713814	0.0015455617391881462	0.0015646251158649982	0.006130010832670869	0.00238260344871256
bigram	SemSearch_ES-73	rowan university	2.1972155761198114E-7	2.0144621747056257E-7	1.6034828502698716E-7	1.1956865309474437E-6	2.6681601078770166E-7
unigram	SemSearch_ES-74	sacred	4.904673436027446E-5	3.2183995685296934E-5	6.045130345517416E-5	1.8856972998483644E-5	6.6449892210460935E-6
unigram	SemSearch_ES-74	heart	2.6220105875029753E-4	1.5643839257663958E-4	2.6756783828169923E-4	8.621398090852298E-5	4.2275726356879006E-4
unigram	SemSearch_ES-74	u	3.601968734452411E-4	1.414365742638318E-4	4.969727847269755E-4	1.0068676996019934E-4	1.1685905996285171E-4
bigram	SemSearch_ES-74	sacred heart	2.421819835012059E-5	6.3111914955777425E-6	3.297829728721702E-5	3.08885687161423E-6	1.3976076755546278E-6
bigram	SemSearch_ES-74	heart u	1.220675320066562E-7	1.8959643997229416E-8	1.6034828502698716E-7	0.0	7.623314593934333E-8
unigram	SemSearch_ES-75	sagemont	1.220675320066562E-7	1.8959643997229416E-8	5.344942834232905E-8	0.0	0.0
unigram	SemSearch_ES-75	church	0.001143943669447178	6.605895461959677E-4	0.001161883673305549	0.001074125066967787	4.034385138353281E-4
unigram	SemSearch_ES-75	houston	1.2868359224141697E-4	8.279913529140052E-5	1.190318769183668E-4	2.0119916896796882E-4	2.81249486418884E-4
unigram	SemSearch_ES-75	tx	1.096410572483786E-4	1.9751209134113745E-5	2.3159637300731176E-4	2.9892163273686093E-7	4.097531594239704E-6
bigram	SemSearch_ES-75	sagemont church	0.0	0.0	0.0	0.0	0.0
bigram	SemSearch_ES-75	church houston	4.150296088226311E-7	1.256076414816449E-7	6.948425684502777E-7	5.978432654737219E-7	6.352762161611944E-9
bigram	SemSearch_ES-75	houston tx	1.440396877678543E-6	1.028560686849696E-6	3.153516272197414E-6	0.0	3.8116572969671664E-8
unigram	SemSearch_ES-76	san	7.907046453263162E-4	4.172922845570209E-4	9.391599054030638E-4	8.219846697542448E-4	0.0014990739927998938
unigram	SemSearch_ES-76	antonio	3.4481636441240245E-4	6.729725636816582E-5	3.190396377753621E-4	6.989784178830265E-5	2.7483319663565594E-4
bigram	SemSearch_ES-76	san antonio	2.995537235443343E-5	2.2206483031754955E-5	3.319209500058634E-5	6.431797131054792E-5	6.496969862680535E-5
unigram	SemSearch_ES-77	savannah	1.811482174978778E-5	1.263897267965306E-5	1.918834477489613E-5	1.7187993882369505E-5	2.4648717187054345E-5
unigram	SemSearch_ES-77	tech	8.058898463079441E-5	3.954033755622195E-5	6.985840284342407E-5	6.504036525632867E-5	3.5962986596885215E-5
bigram	SemSearch_ES-77	savannah tech	0.0	1.1849777498268386E-8	0.0	0.0	0.0
unigram	SemSearch_ES-78	sharp	5.36853005765274E-5	3.5035052151380314E-5	5.3556327199013706E-5	1.2156146397965679E-5	2.5480929030225508E-5
unigram	SemSearch_ES-78	pc	4.11855852990458E-5	5.361313331316549E-5	5.767193318137305E-5	1.5469194494132555E-5	1.193048733950723E-5
bigram	SemSearch_ES-78	sharp pc	3.6620259601996857E-7	7.820853148857135E-8	1.068988566846581E-7	0.0	0.0
unigram	SemSearch_ES-79	shobana	2.1972155761198114E-7	2.085560839695236E-7	1.068988566846581E-7	0.0	4.135648167209376E-6
unigram	SemSearch_ES-79	masala	2.050734537711824E-6	9.242826448649342E-7	2.8862691304857686E-6	1.9928108849124065E-7	3.557546810502689E-7
bigram	SemSearch_ES-79	shobana masala	0.0	0.0	0.0	0.0	0.0
unigram	SemSearch_ES-80	sonny	3.3715052340238444E-5	1.1276248267352196E-5	3.928532983161185E-5	5.280948845017877E-6	4.352277356920343E-5
unigram	SemSearch_ES-80	cher	1.5502576564845338E-5	8.820974369710987E-6	1.8119356208049548E-5	2.1347986604624154E-5	3.186545500264551E-5
bigram	SemSearch_ES-80	sonny cher	1.3671563584745495E-6	6.327781184075318E-7	1.4965839935852134E-6	6.476635375965321E-7	1.5754850160797622E-6
unigram	SemSearch_ES-81	south	0.001437882286519206	0.0017569617697572543	0.0012823586847891585	0.0023663881954252984	0.0017169356183702137
unigram	SemSearch_ES-81	dakota	2.049757997455771E-4	6.236537897338652E-5	1.9749563772490585E-4	2.6115786646777083E-4	2.375805993199635E-4
unigram	SemSearch_ES-81	state	0.0021024423442698435	0.0020701110997929937	0.0024069346571117616	0.0026195997284894808	0.008838553526115567
unigram	SemSearch_ES-81	university	0.0016318231813713814	0.0015455617391881462	0.0015646251158649982	0.006130010832670869	0.00238260344871256
bigram	SemSearch_ES-81	south dakota	8.698532330794321E-5	2.5408292911787075E-5	8.225867021884441E-5	1.1608123404614767E-4	9.704479478078406E-5
bigram	SemSearch_ES-81	dakota state	9.47244048371652E-6	2.6851595811076163E-6	9.460548816592242E-6	1.1633033540676172E-5	3.612180565092552E-5
bigram	SemSearch_ES-81	state university	1.0773680374907476E-4	9.80616487091702E-5	1.0187461042047917E-4	3.629157722786106E-4	2.4750361381640134E-4
unigram	SemSearch_ES-82	st	0.0015396377811999545	6.253885971596116E-4	0.0019163758037858657	8.716056607885637E-4	8.833769896207873E-4
unigram	SemSearch_ES-82	lucia	3.881747517811667E-5	1.1084281871880248E-5	3.206965700539743E-5	1.3476383609220149E-5	1.650447609586783E-5
bigram	SemSearch_ES-82	st lucia	3.198169338574392E-6	1.7798365802399115E-6	4.382853124070982E-6	0.0	3.3669639456543307E-7
unigram	SemSearch_ES-83	st	0.0015396377811999545	6.253885971596116E-4	0.0019163758037858657	8.716056607885637E-4	8.833769896207873E-4
unigram	SemSearch_ES-83	paul	0.0012000459071574371	2.8771496761345605E-4	0.0012297109978719645	1.2400265731367447E-4	0.001121573806870427
unigram	SemSearch_ES-83	saints	7.275224907596709E-6	7.583857598891766E-8	9.086402818195938E-7	0.0	0.0
bigram	SemSearch_ES-83	st paul	5.903185847841894E-5	2.367822539703989E-5	7.81965136648274E-5	2.055086225065919E-5	7.48355382637887E-6
bigram	SemSearch_ES-83	paul saints	0.0	0.0	0.0	0.0	0.0
unigram	SemSearch_ES-84	dish	1.0180432169355126E-5	2.0362657653024394E-5	1.464514336579816E-5	2.9892163273686093E-7	1.5246629187868667E-6
unigram	SemSearch_ES-84	danielle	2.75872622335043E-5	5.3039604082249295E-6	2.6190219887741236E-5	1.6689791161141403E-6	3.0474200089252496E-5
unigram	SemSearch_ES-84	fishel	1.0741942816585746E-6	1.990762619709089E-7	5.879437117656196E-7	0.0	6.098651675147466E-7
bigram	SemSearch_ES-84	dish danielle	0.0	0.0	0.0	0.0	0.0
bigram	SemSearch_ES-84	danielle fishel	1.220675320066562E-7	3.0809421495497803E-8	2.137977133693162E-7	0.0	3.049325837573733E-7
unigram	SemSearch_ES-85	longest	1.5844365654463975E-5	6.0151840536709984E-5	1.5019289364194464E-5	1.7437095242983556E-7	9.465615620801797E-7
unigram	SemSearch_ES-85	yard	2.917414014959083E-5	7.490007361105481E-5	3.554386984764882E-5	4.558554899237129E-6	1.5024282512212248E-5
unigram	SemSearch_ES-85	sale	2.5683008734200464E-5	4.310712058320073E-5	2.8167848736407408E-5	5.604780613816143E-6	1.391890189609177E-5
bigram	SemSearch_ES-85	longest yard	4.150296088226311E-7	1.5878701847679637E-7	3.206965700539743E-7	0.0	1.9058286484835832E-8
bigram	SemSearch_ES-85	yard sale	2.1972155761198114E-7	1.967063064712552E-7	2.6724714171164523E-7	0.0	0.0
unigram	SemSearch_ES-86	morning	6.193706574017735E-5	6.769303893660798E-5	6.788077399475789E-5	8.021063811772435E-6	2.9648341008242943E-5
unigram	SemSearch_ES-86	call	1.2980661353587819E-4	8.26808745119678E-4	1.4746697279648585E-4	3.599514660873034E-5	3.732883046163179E-5
unigram	SemSearch_ES-86	lehigh	1.3110052937514876E-5	6.830211750001898E-6	1.1438177665258417E-5	1.8209309460887113E-5	2.0271664057703716E-5
unigram	SemSearch_ES-86	valley	4.024810665323468E-4	2.8213846232277097E-4	4.6308584715793887E-4	2.0423820556746025E-4	2.214128196186611E-4
unigram	SemSearch_ES-86	pa	1.6796492404115893E-4	4.56927420333229E-5	3.3240199486094435E-4	5.380589389263497E-6	1.3880785323122098E-5
bigram	SemSearch_ES-86	morning call	5.12683634427956E-7	2.180359059681383E-7	6.413931401079486E-7	0.0	9.529143242417917E-8
bigram	SemSearch_ES-86	call lehigh	0.0	1.8959643997229416E-8	0.0	0.0	0.0
bigram	SemSearch_ES-86	lehigh valley	4.101469075423648E-6	2.4481640311422484E-6	3.8483588406476914E-6	3.861071089517788E-6	1.4674880593323591E-6
bigram	SemSearch_ES-86	valley pa	2.9296207681597485E-7	4.265919899376619E-8	6.413931401079486E-7	0.0	0.0
unigram	SemSearch_ES-87	quick	2.1386231607566166E-5	7.555892123995854E-5	2.7152309597903158E-5	6.476635375965321E-7	5.94618538326878E-6
unigram	SemSearch_ES-87	lift	2.246042588922474E-5	3.6708240734135807E-5	2.8381646449776726E-5	5.5300502056319276E-6	2.630043534907345E-6
bigram	SemSearch_ES-87	quick lift	0.0	2.1329599496883094E-8	0.0	0.0	0.0
unigram	SemSearch_ES-88	thomas	0.001501332989656266	2.8793537347492385E-4	0.00169776764186574	5.026865457191545E-5	9.914565322762913E-4
unigram	SemSearch_ES-88	jefferson	1.0861568997952268E-4	4.3197178892187576E-5	1.0155391385042519E-4	8.73100268952248E-5	2.867890950238096E-4
bigram	SemSearch_ES-88	thomas jefferson	1.0522221258973764E-5	4.507655360341294E-6	1.2560615660447328E-5	4.159992722254648E-6	4.6692801887847795E-6
unigram	SemSearch_ES-89	university	0.0016318231813713814	0.0015455617391881462	0.0015646251158649982	0.006130010832670869	0.00238260344871256
unigram	SemSearch_ES-89	north	0.0011209217329107225	0.0015740770437599793	0.0011165585580712538	0.0016021203109253292	0.0017358732023739789
unigram	SemSearch_ES-89	dakota	2.049757997455771E-4	6.236537897338652E-5	1.9749563772490585E-4	2.6115786646777083E-4	2.375805993199635E-4
bigram	SemSearch_ES-89	university north	1.1864964111046982E-5	1.1918506207758343E-5	1.1598525950285404E-5	4.0927353548888546E-5	2.6357610208527955E-5
bigram	SemSearch_ES-89	north dakota	1.0253672688559121E-4	2.937085850720802E-5	9.663656644293092E-5	1.3518730840524537E-4	9.591400311601713E-5
unigram	SemSearch_ES-90	university	0.0016318231813713814	0.0015455617391881462	0.0015646251158649982	0.006130010832670869	0.00238260344871256
unigram	SemSearch_ES-90	phoenix	6.948083921818871E-5	4.033427264860593E-5	6.985840284342407E-5	8.048464961439981E-5	1.0890540173651356E-4
bigram	SemSearch_ES-90	university phoenix	5.370971408292873E-7	3.7919287994458834E-7	8.551908534772648E-7	1.0213155785176083E-6	1.6326598755342697E-6
unigram	SemSearch_ES-91	westminster	3.1102807155296E-5	5.5824301794342364E-5	4.767689008135751E-5	9.386139267937434E-5	3.9005959672297335E-5
unigram	SemSearch_ES-91	abbey	9.037880069772825E-5	5.152757247347025E-5	1.0577641868946919E-4	2.1049064971887294E-5	1.6822114203948428E-5
bigram	SemSearch_ES-91	westminster abbey	9.765402560532496E-7	2.277527235167184E-6	1.977628848666175E-6	6.1278934711056495E-6	5.018682107673436E-7
unigram	SemSearch_ES-93	08	1.0114515702071533E-4	5.405868494710038E-5	1.418547828205413E-4	2.0775053475211835E-5	1.9229811063199354E-5
unigram	SemSearch_ES-93	toyota	4.728896189937861E-5	1.5267253328768988E-5	4.41492278107638E-5	1.4821530956536022E-5	3.086807134327244E-5
unigram	SemSearch_ES-93	tundra	3.686439466601017E-6	3.391406320004412E-6	4.650100265782627E-6	8.469446260877727E-7	1.251494145837553E-6
bigram	SemSearch_ES-93	08 toyota	4.882701280266248E-8	9.479821998614708E-9	5.344942834232905E-8	0.0	0.0
bigram	SemSearch_ES-93	toyota tundra	1.220675320066562E-7	1.990762619709089E-7	2.6724714171164523E-7	0.0	2.4775772430286583E-7
unigram	SemSearch_ES-94	hugh	2.0590351298882767E-4	4.072531530604879E-5	2.3229121557576205E-4	5.654600885938953E-6	1.5383848850559484E-4
unigram	SemSearch_ES-94	downs	2.4755295490949877E-5	1.444961868138847E-5	2.5548826747633285E-5	6.576275920210941E-6	9.122566464074752E-6
bigram	SemSearch_ES-94	hugh downs	2.1972155761198114E-7	1.0664799748441547E-7	3.7414599839630336E-7	0.0	1.5246629187868665E-7
unigram	SemSearch_ES-95	madrid	4.4164033080008214E-5	4.3382035421160565E-5	5.499946176425659E-5	9.46086967612165E-5	2.661489707607324E-4
unigram	SemSearch_ES-96	new	0.0027238149091965264	0.0026305344767960986	0.0029001659818547743	0.006181848825814653	0.005224321018844814
unigram	SemSearch_ES-96	england	3.756506229972838E-4	7.826778037606269E-4	3.1198431323417467E-4	0.001520439974779982	0.002961562428311064
unigram	SemSearch_ES-96	coffee	3.513103571151565E-5	2.9020105093259277E-5	3.837668954979226E-5	1.661506075295719E-5	2.4331079078973748E-5
bigram	SemSearch_ES-96	new england	3.552165181393695E-5	3.963750573170775E-5	3.987327354337747E-5	7.189065267321507E-5	8.083889850651199E-5
bigram	SemSearch_ES-96	england coffee	2.441350640133124E-8	1.8959643997229416E-8	0.0	2.491013606140508E-8	0.0
unigram	SemSearch_ES-97	pink	6.535495663636372E-5	4.3680649814116926E-5	7.02859982701627E-5	2.329097721741375E-5	4.781724079045311E-5
unigram	SemSearch_ES-97	panther	4.186916347828308E-5	2.1914978505297555E-5	3.757494812465732E-5	7.448130682360119E-5	5.933479858945556E-5
unigram	SemSearch_ES-97	2	0.0010277109654704397	0.002467301421801952	0.0011962516557296665	2.1958284938128578E-4	2.1353539453826227E-4
bigram	SemSearch_ES-97	pink panther	3.1005153129690674E-6	1.5594307187721195E-6	4.329403695728653E-6	3.437598776473901E-6	2.877801259210211E-6
bigram	SemSearch_ES-97	panther 2	1.7089454480931868E-7	4.028924349411251E-8	4.275954267386324E-7	0.0	0.0
unigram	SemSearch_ES-98	university	0.0016318231813713814	0.0015455617391881462	0.0015646251158649982	0.006130010832670869	0.00238260344871256
unigram	SemSearch_ES-98	texas	6.252543124444943E-4	3.3184590897250717E-4	6.365292421287967E-4	0.0013407133430969442	0.001034318618580687
unigram	SemSearch_ES-98	austin	1.309784618431421E-4	5.633621218226756E-5	1.3239423400394906E-4	8.554140723486504E-5	1.6985380191501855E-4
bigram	SemSearch_ES-98	university texas	1.1401107489421689E-5	1.299209604910146E-5	1.1064031666862113E-5	4.4651418890068604E-5	2.065918254956204E-5
bigram	SemSearch_ES-98	texas austin	3.6376124537983547E-6	5.472227248700341E-6	2.5655725604317946E-6	2.8285459497725467E-5	4.878921340117973E-6
unigram	SemSearch_ES-99	university	0.0016318231813713814	0.0015455617391881462	0.0015646251158649982	0.006130010832670869	0.00238260344871256
unigram	SemSearch_ES-99	york	9.616968441612402E-4	8.697357490849051E-4	0.0011043720884092029	0.0027657474967617444	0.0028646319832491894
bigram	SemSearch_ES-99	university york	9.765402560532496E-7	1.497811875781124E-6	1.4965839935852134E-6	8.357350648601404E-6	2.617338010584121E-6
unigram	SemSearch_ES-100	ymca	5.566279459503523E-6	3.957825684421641E-6	7.803616537980042E-6	2.192091973403647E-6	1.3086690052920605E-6
unigram	SemSearch_ES-100	tampa	3.5765786877950264E-5	2.8804439142790793E-5	3.82697906931076E-5	9.535600084305864E-5	1.0841623905006944E-4
bigram	SemSearch_ES-100	ymca tampa	0.0	0.0	0.0	0.0	0.0
unigram	SemSearch_ES-101	ashley	8.088194670761039E-5	1.732437470246838E-5	6.296342658726361E-5	3.0390365994914196E-6	8.827798299775958E-5
unigram	SemSearch_ES-101	wagner	5.685905640870046E-5	1.807802055135825E-5	4.623375551611463E-5	5.505140069570523E-6	3.732247769947017E-5
bigram	SemSearch_ES-101	ashley wagner	1.7089454480931868E-7	9.479821998614708E-9	0.0	0.0	0.0
unigram	SemSearch_ES-102	beach	2.5824607071328186E-4	1.6520959788085784E-4	2.807698470822545E-4	1.771359775326515E-4	2.1672448114339147E-4
unigram	SemSearch_ES-102	flowers	7.324051920399371E-8	3.791928799445883E-8	1.6034828502698716E-7	0.0	0.0
bigram	SemSearch_ES-102	beach flowers	0.0	0.0	0.0	0.0	0.0
unigram	SemSearch_ES-103	bounce	6.664887247563428E-6	4.91765766178138E-6	7.85706596632237E-6	4.982027212281016E-8	1.3150217674536725E-6
unigram	SemSearch_ES-103	city	0.001448575402322989	0.002249542800627273	0.001683977689353419	0.0027916291281295446	0.014181556847663616
unigram	SemSearch_ES-103	humble	5.932482055523491E-6	6.718823841518175E-6	7.162223397872093E-6	1.2953270751930642E-6	4.078473307754868E-6
unigram	SemSearch_ES-103	tx	1.096410572483786E-4	1.9751209134113745E-5	2.3159637300731176E-4	2.9892163273686093E-7	4.097531594239704E-6
bigram	SemSearch_ES-103	bounce city	0.0	0.0	0.0	0.0	0.0
bigram	SemSearch_ES-103	city humble	4.882701280266248E-8	3.554933249480516E-8	1.068988566846581E-7	0.0	4.701043999592839E-7
bigram	SemSearch_ES-103	humble tx	4.882701280266248E-8	1.4219732997922063E-8	1.068988566846581E-7	0.0	0.0
unigram	SemSearch_ES-104	bourbonnais	0.0	0.0	0.0	0.0	0.0
unigram	SemSearch_ES-104	il	1.4604159529276348E-4	4.413094135905112E-5	2.174857239249369E-4	1.5568835038378173E-5	1.531206263813327E-4
bigram	SemSearch_ES-104	bourbonnais il	0.0	0.0	0.0	0.0	0.0
unigram	SemSearch_ES-105	cedar	4.980355305871573E-5	2.054040431549842E-5	7.424125596749505E-5	2.1347986604624154E-5	4.7220081147261584E-5
unigram	SemSearch_ES-105	garden	2.2316386201456885E-4	1.5576532521473794E-4	2.279618118800334E-4	1.7227850100067754E-4	2.8659851215896123E-4
unigram	SemSearch_ES-105	apartments	1.8261302788195768E-5	1.1909026385759728E-5	1.186577309199705E-5	8.04597394783384E-6	5.463375458986272E-7
bigram	SemSearch_ES-105	cedar garden	0.0	0.0	0.0	0.0	0.0
bigram	SemSearch_ES-105	garden apartments	2.9296207681597485E-7	1.2797759698129857E-7	1.068988566846581E-7	0.0	0.0
unigram	SemSearch_ES-106	chase	7.472974309447492E-5	3.559436164929858E-5	7.178258226374792E-5	1.2156146397965679E-5	5.519915042224618E-5
unigram	SemSearch_ES-106	masterson	5.346557901891541E-6	1.7063679597506476E-6	5.719088832629208E-6	1.4946081636843047E-7	1.0266063653164902E-5
bigram	SemSearch_ES-106	chase masterson	9.765402560532496E-8	6.398879849064929E-8	2.137977133693162E-7	0.0	9.147977512721199E-7
unigram	SemSearch_ES-107	concord	1.9384324082657004E-5	1.1008443295891331E-5	2.8167848736407408E-5	1.2629438983132375E-5	2.274288853857076E-5
unigram	SemSearch_ES-107	steel	9.452909678595455E-5	9.472949127665713E-5	9.930903786004738E-5	6.598695042666206E-5	1.7507577241186357E-4
bigram	SemSearch_ES-107	concord steel	0.0	4.739910999307354E-9	0.0	0.0	0.0
unigram	SemSearch_ES-108	danielia	1.7089454480931868E-7	1.1849777498268386E-8	0.0	0.0	0.0
unigram	SemSearch_ES-108	cotton	4.5042919310456136E-5	2.898455576076447E-5	4.906657521825807E-5	6.5264556480881305E-6	7.535011199887928E-5
bigram	SemSearch_ES-108	danielia cotton	1.4648103840798743E-7	7.1098664989610315E-9	0.0	0.0	0.0
unigram	SemSearch_ES-109	david	0.0016567981984199431	3.544244750177078E-4	0.0019297916102997905	9.331336968602343E-5	0.0017940136816770515
unigram	SemSearch_ES-109	hewlett	6.152203613135472E-6	4.692511889314281E-6	6.73462797113346E-6	6.352084695658295E-6	6.867335896702511E-6
bigram	SemSearch_ES-109	david hewlett	1.220675320066562E-7	7.820853148857135E-8	2.6724714171164523E-7	0.0	9.846781350498513E-7
unigram	SemSearch_ES-111	eagle	1.4594394126715815E-4	7.587175536591282E-5	1.554309376194929E-4	1.4928644541600065E-4	1.7856979160075015E-4
unigram	SemSearch_ES-111	rock	4.578020720377634E-4	5.248550848643026E-4	4.469441197985555E-4	0.0010363862108347583	0.004029271164813184
unigram	SemSearch_ES-111	ca	1.6237423107525408E-4	1.1630319619000455E-4	2.961632824448453E-4	2.4885225925343676E-5	3.3021657716058884E-5
bigram	SemSearch_ES-111	eagle rock	1.0009537624545808E-6	7.441660268912546E-7	1.9241794203238457E-6	0.0	1.3785493890697918E-6
bigram	SemSearch_ES-111	rock ca	9.765402560532496E-8	9.479821998614708E-9	2.137977133693162E-7	0.0	6.352762161611944E-9
unigram	SemSearch_ES-112	espresso	1.4892238904812057E-6	1.417233388792899E-6	1.4965839935852134E-6	7.223939457807473E-7	2.4775772430286583E-7
unigram	SemSearch_ES-112	tv	6.359718417546788E-4	3.4720085065476335E-4	9.03295338985361E-4	2.4098065625803274E-4	1.8161276467616226E-4
unigram	SemSearch_ES-112	stands	0.0	9.479821998614708E-9	0.0	0.0	0.0
bigram	SemSearch_ES-112	espresso tv	0.0	0.0	0.0	0.0	0.0
bigram	SemSearch_ES-112	tv stands	0.0	0.0	0.0	0.0	0.0
unigram	SemSearch_ES-114	glenn	9.823994975895691E-5	2.3540767978059976E-5	7.424125596749505E-5	1.0038784832746247E-5	1.1792632400600252E-4
unigram	SemSearch_ES-114	frey	1.2084685668658963E-5	3.1875901470341957E-6	6.6277291144488026E-6	8.220344900263676E-7	8.766811783024482E-6
bigram	SemSearch_ES-114	glenn frey	4.394431152239623E-7	4.076323459404325E-7	1.6034828502698716E-7	8.220344900263676E-7	3.3224946105230468E-6
unigram	SemSearch_ES-115	goodwill	4.9315282930689105E-6	3.3866664090051048E-6	4.810448550809614E-6	1.3949676194386844E-6	1.2197303350294932E-6
unigram	SemSearch_ES-115	michigan	4.736708511986287E-4	1.8947083233081252E-4	6.590849008892596E-4	9.031169829062411E-4	6.682406990177988E-4
bigram	SemSearch_ES-115	goodwill michigan	0.0	0.0	0.0	0.0	0.0
unigram	SemSearch_ES-118	iowa	2.747740145469831E-4	9.769667556222353E-5	2.673005911399876E-4	4.6940660394111734E-4	3.7531483574587205E-4
unigram	SemSearch_ES-118	energy	1.7279879830862252E-4	1.4531145150576557E-4	1.8290394378745001E-4	1.319489907172627E-4	5.2816864611641706E-5
bigram	SemSearch_ES-118	iowa energy	1.7089454480931868E-7	1.3745741897991327E-7	1.068988566846581E-7	8.469446260877727E-7	5.908068810299108E-7
unigram	SemSearch_ES-119	john	0.004176784742671755	8.891551644490673E-4	0.00545980565574057	3.552185402356364E-4	0.003181279060432575
unigram	SemSearch_ES-119	elliott	7.951479034913584E-5	2.1206361810901104E-5	8.40759507824836E-5	7.223939457807473E-6	1.3033326850763065E-4
bigram	SemSearch_ES-119	john elliott	1.4159833712772119E-6	2.7491483795982654E-7	1.977628848666175E-6	0.0	2.3505219997964195E-7
unigram	SemSearch_ES-120	lawrence	2.3231892691506808E-4	6.935911765286451E-5	2.2550313817628628E-4	5.251056681744191E-5	3.061777251410493E-4
unigram	SemSearch_ES-120	general	4.7159570315451557E-4	6.911927815629956E-4	5.692898612741467E-4	6.519979012712166E-4	1.67014117228778E-4
unigram	SemSearch_ES-120	hospital	2.809262181601186E-4	1.8868874701592682E-4	2.3410849613940125E-4	2.211770980892157E-4	3.508630541858277E-5
bigram	SemSearch_ES-120	lawrence general	2.441350640133124E-8	7.1098664989610315E-9	0.0	0.0	0.0
bigram	SemSearch_ES-120	general hospital	1.4550449815193419E-5	9.358954268132371E-6	1.3308907657239933E-5	5.554960341693333E-6	3.3479056591694947E-6
unigram	SemSearch_ES-123	michael	0.0012504597978761861	2.820792134352796E-4	0.001397916348865274	1.319489907172627E-4	0.0016498250388949452
unigram	SemSearch_ES-123	zimmerman	1.5111960462424037E-5	3.1520408145393907E-6	2.2128063333724227E-5	0.0	3.0378908656828318E-5
bigram	SemSearch_ES-123	michael zimmerman	2.441350640133124E-7	4.028924349411251E-8	9.620897101619229E-7	0.0	0.0
unigram	SemSearch_ES-124	motorola	1.0815183335789738E-5	5.353729473717657E-6	1.293476165884363E-5	4.70801571560556E-6	1.4992518701404189E-6
