qid	ngramtype	gram	field	featurename	featurevalue
SemSearch_ES-2	unigram	b	attributes	cf	-7.206490503544849
SemSearch_ES-2	unigram	b	similarentitynames	cf	-7.108333724986082
SemSearch_ES-2	unigram	b	categories	cf	-8.605807599232389
SemSearch_ES-2	unigram	b	outgoingentitynames	cf	-7.326035262349026
SemSearch_ES-2	unigram	f	names	cf	-7.40606864142084
SemSearch_ES-2	unigram	f	attributes	cf	-7.691598217898297
SemSearch_ES-2	unigram	f	similarentitynames	cf	-7.098324542242732
SemSearch_ES-2	unigram	f	categories	cf	-9.767761520804223
SemSearch_ES-2	unigram	f	outgoingentitynames	cf	-8.417089677390223
SemSearch_ES-2	unigram	skin	names	cf	-9.481900215681039
SemSearch_ES-2	unigram	skin	attributes	cf	-9.815885088245071
SemSearch_ES-2	unigram	skin	similarentitynames	cf	-9.260161251432033
SemSearch_ES-2	unigram	skin	categories	cf	-10.39078554240306
SemSearch_ES-2	unigram	skin	outgoingentitynames	cf	-10.099908531093616
SemSearch_ES-2	bigram	b f	names	cf	-12.943161838085846
SemSearch_ES-2	bigram	b f	attributes	cf	-13.899389318869815
SemSearch_ES-2	bigram	b f	similarentitynames	cf	-12.812704261993836
SemSearch_ES-2	bigram	b f	categories	cf	-16.409378756899294
SemSearch_ES-2	bigram	b f	outgoingentitynames	cf	-15.829853694816785
SemSearch_ES-2	bigram	f skin	names	cf	-15.330904739420198
SemSearch_ES-2	bigram	f skin	attributes	cf	-15.766050096270988
SemSearch_ES-2	bigram	f skin	similarentitynames	cf	-14.79861974566285
SemSearch_ES-2	bigram	f skin	categories	cf	-16.409378756899294
SemSearch_ES-2	bigram	f skin	outgoingentitynames	cf	-16.571791039546163
SemSearch_ES-3	unigram	bookwork	names	cf	-16.429517028088306
SemSearch_ES-3	unigram	bookwork	attributes	cf	-17.375488008705087
SemSearch_ES-3	unigram	bookwork	similarentitynames	cf	-16.05138271415822
SemSearch_ES-3	unigram	bookwork	categories	cf	-Infinity
SemSearch_ES-3	unigram	bookwork	outgoingentitynames	cf	-Infinity
SemSearch_ES-4	unigram	naacp	names	cf	-12.558316017180417
SemSearch_ES-4	unigram	naacp	attributes	cf	-12.896259046074844
SemSearch_ES-4	unigram	naacp	similarentitynames	cf	-12.58564681135849
SemSearch_ES-4	unigram	naacp	categories	cf	-13.24531116852609
SemSearch_ES-4	unigram	naacp	outgoingentitynames	cf	-16.476480859741837
SemSearch_ES-4	unigram	image	names	cf	-8.476081523774829
SemSearch_ES-4	unigram	image	attributes	cf	-6.573537702494417
SemSearch_ES-4	unigram	image	similarentitynames	cf	-9.359919511541188
SemSearch_ES-4	unigram	image	categories	cf	-9.947389882798849
SemSearch_ES-4	unigram	image	outgoingentitynames	cf	-9.259170832527895
SemSearch_ES-4	unigram	award	names	cf	-7.326316531670028
SemSearch_ES-4	unigram	award	attributes	cf	-6.924958628269986
SemSearch_ES-4	unigram	award	similarentitynames	cf	-7.47724224230023
SemSearch_ES-4	unigram	award	categories	cf	-6.652208754522934
SemSearch_ES-4	unigram	award	outgoingentitynames	cf	-7.9594331334505934
SemSearch_ES-4	bigram	naacp image	names	cf	-13.384994590364885
SemSearch_ES-4	bigram	naacp image	attributes	cf	-14.327005169765568
SemSearch_ES-4	bigram	naacp image	similarentitynames	cf	-14.036479693615952
SemSearch_ES-4	bigram	naacp image	categories	cf	-13.636790034659514
SemSearch_ES-4	bigram	naacp image	outgoingentitynames	cf	-16.476480859741837
SemSearch_ES-4	bigram	image award	names	cf	-13.171420490066826
SemSearch_ES-4	bigram	image award	attributes	cf	-14.101492884615807
SemSearch_ES-4	bigram	image award	similarentitynames	cf	-13.448693028713834
SemSearch_ES-4	bigram	image award	categories	cf	-13.636790034659514
SemSearch_ES-4	bigram	image award	outgoingentitynames	cf	-16.476480859741837
SemSearch_ES-5	unigram	scott	names	cf	-7.603859225037761
SemSearch_ES-5	unigram	scott	attributes	cf	-8.991521494439088
SemSearch_ES-5	unigram	scott	similarentitynames	cf	-7.633347094275199
SemSearch_ES-5	unigram	scott	categories	cf	-9.859728014665485
SemSearch_ES-5	unigram	scott	outgoingentitynames	cf	-7.335899886725975
SemSearch_ES-5	unigram	county	names	cf	-5.551281174106456
SemSearch_ES-5	unigram	county	attributes	cf	-6.197194142037259
SemSearch_ES-5	unigram	county	similarentitynames	cf	-5.640640907611891
SemSearch_ES-5	unigram	county	categories	cf	-4.701928717963535
SemSearch_ES-5	unigram	county	outgoingentitynames	cf	-4.944444628859718
SemSearch_ES-5	bigram	scott county	names	cf	-11.821019052007541
SemSearch_ES-5	bigram	scott county	attributes	cf	-13.038197267872597
SemSearch_ES-5	bigram	scott county	similarentitynames	cf	-12.16981891621478
SemSearch_ES-5	bigram	scott county	categories	cf	-10.90948201695289
SemSearch_ES-5	bigram	scott county	outgoingentitynames	cf	-11.907408993926225
SemSearch_ES-6	unigram	air	names	cf	-7.455616546593683
SemSearch_ES-6	unigram	air	attributes	cf	-7.44315388161138
SemSearch_ES-6	unigram	air	similarentitynames	cf	-7.434796778863945
SemSearch_ES-6	unigram	air	categories	cf	-7.360381535331875
SemSearch_ES-6	unigram	air	outgoingentitynames	cf	-8.01753330399311
SemSearch_ES-6	unigram	wisconsin	names	cf	-7.885552086174642
SemSearch_ES-6	unigram	wisconsin	attributes	cf	-9.030507639934518
SemSearch_ES-6	unigram	wisconsin	similarentitynames	cf	-7.7114041421677895
SemSearch_ES-6	unigram	wisconsin	categories	cf	-7.379282101922102
SemSearch_ES-6	unigram	wisconsin	outgoingentitynames	cf	-7.687527128009073
SemSearch_ES-6	bigram	air wisconsin	names	cf	-15.330904739420198
SemSearch_ES-6	bigram	air wisconsin	attributes	cf	-16.8646623849391
SemSearch_ES-6	bigram	air wisconsin	similarentitynames	cf	-14.665088353038326
SemSearch_ES-6	bigram	air wisconsin	categories	cf	-Infinity
SemSearch_ES-6	bigram	air wisconsin	outgoingentitynames	cf	-Infinity
SemSearch_ES-7	unigram	airsoft	names	cf	-14.160833486769944
SemSearch_ES-7	unigram	airsoft	attributes	cf	-14.68424492591926
SemSearch_ES-7	unigram	airsoft	similarentitynames	cf	-14.036479693615952
SemSearch_ES-7	unigram	airsoft	categories	cf	-14.32993721521946
SemSearch_ES-7	unigram	airsoft	outgoingentitynames	cf	-16.79493459086037
SemSearch_ES-7	unigram	glock	names	cf	-12.45295550152259
SemSearch_ES-7	unigram	glock	attributes	cf	-14.114191467952935
SemSearch_ES-7	unigram	glock	similarentitynames	cf	-11.795770004339994
SemSearch_ES-7	unigram	glock	categories	cf	-17.507991045567405
SemSearch_ES-7	unigram	glock	outgoingentitynames	cf	-14.885392085975935
SemSearch_ES-7	bigram	airsoft glock	names	cf	-Infinity
SemSearch_ES-7	bigram	airsoft glock	attributes	cf	-Infinity
SemSearch_ES-7	bigram	airsoft glock	similarentitynames	cf	-Infinity
SemSearch_ES-7	bigram	airsoft glock	categories	cf	-Infinity
SemSearch_ES-7	bigram	airsoft glock	outgoingentitynames	cf	-Infinity
SemSearch_ES-8	unigram	aloha	names	cf	-12.162153301734566
SemSearch_ES-8	unigram	aloha	attributes	cf	-12.991380207827381
SemSearch_ES-8	unigram	aloha	similarentitynames	cf	-11.869332571517011
SemSearch_ES-8	unigram	aloha	categories	cf	-14.249894507545923
SemSearch_ES-8	unigram	aloha	outgoingentitynames	cf	-11.058765600505017
SemSearch_ES-8	unigram	sol	names	cf	-10.202980358800842
SemSearch_ES-8	unigram	sol	attributes	cf	-11.394284257306166
SemSearch_ES-8	unigram	sol	similarentitynames	cf	-10.344272449409342
SemSearch_ES-8	unigram	sol	categories	cf	-12.47755312417497
SemSearch_ES-8	unigram	sol	outgoingentitynames	cf	-10.033651215778493
SemSearch_ES-8	bigram	aloha sol	names	cf	-Infinity
SemSearch_ES-8	bigram	aloha sol	attributes	cf	-Infinity
SemSearch_ES-8	bigram	aloha sol	similarentitynames	cf	-Infinity
SemSearch_ES-8	bigram	aloha sol	categories	cf	-Infinity
SemSearch_ES-8	bigram	aloha sol	outgoingentitynames	cf	-Infinity
SemSearch_ES-9	unigram	america	names	cf	-6.386977930376906
SemSearch_ES-9	unigram	america	attributes	cf	-6.064961305517999
SemSearch_ES-9	unigram	america	similarentitynames	cf	-6.499227261150326
SemSearch_ES-9	unigram	america	categories	cf	-4.1841687379850026
SemSearch_ES-9	unigram	america	outgoingentitynames	cf	-5.419296133444671
SemSearch_ES-9	unigram	embassy	names	cf	-9.913817170304418
SemSearch_ES-9	unigram	embassy	attributes	cf	-10.410643762738824
SemSearch_ES-9	unigram	embassy	similarentitynames	cf	-9.647808516223403
SemSearch_ES-9	unigram	embassy	categories	cf	-13.447548035020985
SemSearch_ES-9	unigram	embassy	outgoingentitynames	cf	-12.29373699525526
SemSearch_ES-9	unigram	nairobi	names	cf	-12.357645321718264
SemSearch_ES-9	unigram	nairobi	attributes	cf	-11.85236181152378
SemSearch_ES-9	unigram	nairobi	similarentitynames	cf	-12.400724472864479
SemSearch_ES-9	unigram	nairobi	categories	cf	-11.434946511467
SemSearch_ES-9	unigram	nairobi	outgoingentitynames	cf	-10.990552917648056
SemSearch_ES-9	bigram	america embassy	names	cf	-13.944610378300307
SemSearch_ES-9	bigram	america embassy	attributes	cf	-14.067381050108944
SemSearch_ES-9	bigram	america embassy	similarentitynames	cf	-13.133611982073939
SemSearch_ES-9	bigram	america embassy	categories	cf	-Infinity
SemSearch_ES-9	bigram	america embassy	outgoingentitynames	cf	-Infinity
SemSearch_ES-9	bigram	embassy nairobi	names	cf	-Infinity
SemSearch_ES-9	bigram	embassy nairobi	attributes	cf	-16.528190148317883
SemSearch_ES-9	bigram	embassy nairobi	similarentitynames	cf	-Infinity
SemSearch_ES-9	bigram	embassy nairobi	categories	cf	-Infinity
SemSearch_ES-9	bigram	embassy nairobi	outgoingentitynames	cf	-Infinity
SemSearch_ES-10	unigram	asheville	names	cf	-12.090050007833222
SemSearch_ES-10	unigram	asheville	attributes	cf	-12.403362569370708
SemSearch_ES-10	unigram	asheville	similarentitynames	cf	-12.255893524986023
SemSearch_ES-10	unigram	asheville	categories	cf	-11.248409581502482
SemSearch_ES-10	unigram	asheville	outgoingentitynames	cf	-11.442484215732408
SemSearch_ES-10	unigram	north	names	cf	-6.793603956320901
SemSearch_ES-10	unigram	north	attributes	cf	-6.454086182433888
SemSearch_ES-10	unigram	north	similarentitynames	cf	-6.797504040167551
SemSearch_ES-10	unigram	north	categories	cf	-6.4364273327031025
SemSearch_ES-10	unigram	north	outgoingentitynames	cf	-6.356244705518693
SemSearch_ES-10	unigram	carolina	names	cf	-7.792468874863791
SemSearch_ES-10	unigram	carolina	attributes	cf	-8.458981928665883
SemSearch_ES-10	unigram	carolina	similarentitynames	cf	-7.906558403360955
SemSearch_ES-10	unigram	carolina	categories	cf	-6.997731528218077
SemSearch_ES-10	unigram	carolina	outgoingentitynames	cf	-7.217973894599593
SemSearch_ES-10	bigram	asheville north	names	cf	-13.450591872850698
SemSearch_ES-10	bigram	asheville north	attributes	cf	-13.386503962140813
SemSearch_ES-10	bigram	asheville north	similarentitynames	cf	-13.412325384542958
SemSearch_ES-10	bigram	asheville north	categories	cf	-12.396003257210861
SemSearch_ES-10	bigram	asheville north	outgoingentitynames	cf	-11.669483622335536
SemSearch_ES-10	bigram	north carolina	names	cf	-8.368661275153991
SemSearch_ES-10	bigram	north carolina	attributes	cf	-8.993313028966938
SemSearch_ES-10	bigram	north carolina	similarentitynames	cf	-8.469153519881756
SemSearch_ES-10	bigram	north carolina	categories	cf	-7.477562519590128
SemSearch_ES-10	bigram	north carolina	outgoingentitynames	cf	-7.7188258566231065
SemSearch_ES-11	unigram	austin	names	cf	-8.940477661691618
SemSearch_ES-11	unigram	austin	attributes	cf	-9.784173029187832
SemSearch_ES-11	unigram	austin	similarentitynames	cf	-8.929726465228804
SemSearch_ES-11	unigram	austin	categories	cf	-9.366510004109983
SemSearch_ES-11	unigram	austin	outgoingentitynames	cf	-8.680572479651657
SemSearch_ES-11	unigram	powers	names	cf	-10.185997586171695
SemSearch_ES-11	unigram	powers	attributes	cf	-9.709344150102007
SemSearch_ES-11	unigram	powers	similarentitynames	cf	-9.885964859926798
SemSearch_ES-11	unigram	powers	categories	cf	-12.180114876777823
SemSearch_ES-11	unigram	powers	outgoingentitynames	cf	-11.13284254325838
SemSearch_ES-11	bigram	austin powers	names	cf	-13.197395976470085
SemSearch_ES-11	bigram	austin powers	attributes	cf	-14.197434178357142
SemSearch_ES-11	bigram	austin powers	similarentitynames	cf	-12.617395509673072
SemSearch_ES-11	bigram	austin powers	categories	cf	-14.372496829638255
SemSearch_ES-11	bigram	austin powers	outgoingentitynames	cf	-14.046062395237907
SemSearch_ES-12	unigram	austin	names	cf	-8.940477661691618
SemSearch_ES-12	unigram	austin	attributes	cf	-9.784173029187832
SemSearch_ES-12	unigram	austin	similarentitynames	cf	-8.929726465228804
SemSearch_ES-12	unigram	austin	categories	cf	-9.366510004109983
SemSearch_ES-12	unigram	austin	outgoingentitynames	cf	-8.680572479651657
SemSearch_ES-12	unigram	texas	names	cf	-7.377352091078001
SemSearch_ES-12	unigram	texas	attributes	cf	-8.01083982639015
SemSearch_ES-12	unigram	texas	similarentitynames	cf	-7.359480198950167
SemSearch_ES-12	unigram	texas	categories	cf	-6.614553461070232
SemSearch_ES-12	unigram	texas	outgoingentitynames	cf	-6.874012408601002
SemSearch_ES-12	bigram	austin texas	names	cf	-12.200253147966835
SemSearch_ES-12	bigram	austin texas	attributes	cf	-11.453016333084058
SemSearch_ES-12	bigram	austin texas	similarentitynames	cf	-12.222741317669122
SemSearch_ES-12	bigram	austin texas	categories	cf	-10.245713137214679
SemSearch_ES-12	bigram	austin texas	outgoingentitynames	cf	-10.995841936399847
SemSearch_ES-13	unigram	banana	names	cf	-10.767714625672989
SemSearch_ES-13	unigram	banana	attributes	cf	-11.328904162376027
SemSearch_ES-13	unigram	banana	similarentitynames	cf	-10.556265771635573
SemSearch_ES-13	unigram	banana	categories	cf	-12.170452965866087
SemSearch_ES-13	unigram	banana	outgoingentitynames	cf	-12.233193962799618
SemSearch_ES-13	unigram	paper	names	cf	-9.862375884894718
SemSearch_ES-13	unigram	paper	attributes	cf	-9.304217403028291
SemSearch_ES-13	unigram	paper	similarentitynames	cf	-9.682338262431607
SemSearch_ES-13	unigram	paper	categories	cf	-10.949793242755137
SemSearch_ES-13	unigram	paper	outgoingentitynames	cf	-11.406433800254357
SemSearch_ES-13	unigram	making	names	cf	-10.615386496263241
SemSearch_ES-13	unigram	making	attributes	cf	-8.477600658172607
SemSearch_ES-13	unigram	making	similarentitynames	cf	-10.54199437753024
SemSearch_ES-13	unigram	making	categories	cf	-12.372192608517143
SemSearch_ES-13	unigram	making	outgoingentitynames	cf	-12.810590923852601
SemSearch_ES-13	bigram	banana paper	names	cf	-17.528129316756417
SemSearch_ES-13	bigram	banana paper	attributes	cf	-18.761782369824978
SemSearch_ES-13	bigram	banana paper	similarentitynames	cf	-Infinity
SemSearch_ES-13	bigram	banana paper	categories	cf	-Infinity
SemSearch_ES-13	bigram	banana paper	outgoingentitynames	cf	-Infinity
SemSearch_ES-13	bigram	paper making	names	cf	-16.834982136196473
SemSearch_ES-13	bigram	paper making	attributes	cf	-15.098220723695333
SemSearch_ES-13	bigram	paper making	similarentitynames	cf	-15.645917606050054
SemSearch_ES-13	bigram	paper making	categories	cf	-Infinity
SemSearch_ES-13	bigram	paper making	outgoingentitynames	cf	-Infinity
SemSearch_ES-14	unigram	ben	names	cf	-7.959066099224201
SemSearch_ES-14	unigram	ben	attributes	cf	-9.41641588953522
SemSearch_ES-14	unigram	ben	similarentitynames	cf	-7.987690079888702
SemSearch_ES-14	unigram	ben	categories	cf	-11.2053720698225
SemSearch_ES-14	unigram	ben	outgoingentitynames	cf	-8.027741723960927
SemSearch_ES-14	unigram	franklin	names	cf	-8.627580302820116
SemSearch_ES-14	unigram	franklin	attributes	cf	-9.735565176589379
SemSearch_ES-14	unigram	franklin	similarentitynames	cf	-8.583725973763498
SemSearch_ES-14	unigram	franklin	categories	cf	-9.521826185234678
SemSearch_ES-14	unigram	franklin	outgoingentitynames	cf	-8.01000696480205
SemSearch_ES-14	bigram	ben franklin	names	cf	-13.677981715046359
SemSearch_ES-14	bigram	ben franklin	attributes	cf	-14.89755002823318
SemSearch_ES-14	bigram	ben franklin	similarentitynames	cf	-13.566476064370217
SemSearch_ES-14	bigram	ben franklin	categories	cf	-Infinity
SemSearch_ES-14	bigram	ben franklin	outgoingentitynames	cf	-15.984004374644044
SemSearch_ES-15	unigram	bradley	names	cf	-9.274380973427915
SemSearch_ES-15	unigram	bradley	attributes	cf	-10.671482233930526
SemSearch_ES-15	unigram	bradley	similarentitynames	cf	-9.182368263492512
SemSearch_ES-15	unigram	bradley	categories	cf	-11.400968157825151
SemSearch_ES-15	unigram	bradley	outgoingentitynames	cf	-8.743792848851443
SemSearch_ES-15	unigram	center	names	cf	-7.462778049328731
SemSearch_ES-15	unigram	center	attributes	cf	-7.567076080150319
SemSearch_ES-15	unigram	center	similarentitynames	cf	-7.317869196775896
SemSearch_ES-15	unigram	center	categories	cf	-8.789327478518452
SemSearch_ES-15	unigram	center	outgoingentitynames	cf	-7.916263010541083
SemSearch_ES-15	bigram	bradley center	names	cf	-16.141834955636526
SemSearch_ES-15	bigram	bradley center	attributes	cf	-15.133006839780748
SemSearch_ES-15	bigram	bradley center	similarentitynames	cf	-16.744529894718163
SemSearch_ES-15	bigram	bradley center	categories	cf	-Infinity
SemSearch_ES-15	bigram	bradley center	outgoingentitynames	cf	-13.53683805283889
SemSearch_ES-16	unigram	brooklyn	names	cf	-9.893308639010874
SemSearch_ES-16	unigram	brooklyn	attributes	cf	-9.6583221861429
SemSearch_ES-16	unigram	brooklyn	similarentitynames	cf	-9.854938586363696
SemSearch_ES-16	unigram	brooklyn	categories	cf	-8.764937995342729
SemSearch_ES-16	unigram	brooklyn	outgoingentitynames	cf	-8.6603204037656
SemSearch_ES-16	unigram	bridge	names	cf	-7.5263360754361655
SemSearch_ES-16	unigram	bridge	attributes	cf	-8.236563083139435
SemSearch_ES-16	unigram	bridge	similarentitynames	cf	-7.603861195991299
SemSearch_ES-16	unigram	bridge	categories	cf	-7.779333184066936
SemSearch_ES-16	unigram	bridge	outgoingentitynames	cf	-8.802834995007832
SemSearch_ES-16	bigram	brooklyn bridge	names	cf	-12.943161838085846
SemSearch_ES-16	bigram	brooklyn bridge	attributes	cf	-13.863942569874068
SemSearch_ES-16	bigram	brooklyn bridge	similarentitynames	cf	-12.915888498229068
SemSearch_ES-16	bigram	brooklyn bridge	categories	cf	-14.767151021642205
SemSearch_ES-16	bigram	brooklyn bridge	outgoingentitynames	cf	-13.925616242162041
SemSearch_ES-17	unigram	butte	names	cf	-10.638538008401952
SemSearch_ES-17	unigram	butte	attributes	cf	-11.46288631002283
SemSearch_ES-17	unigram	butte	similarentitynames	cf	-10.546051178225854
SemSearch_ES-17	unigram	butte	categories	cf	-11.183632083186094
SemSearch_ES-17	unigram	butte	outgoingentitynames	cf	-10.153099892548504
SemSearch_ES-17	unigram	montana	names	cf	-8.882894775459295
SemSearch_ES-17	unigram	montana	attributes	cf	-9.925020917094638
SemSearch_ES-17	unigram	montana	similarentitynames	cf	-9.103445645543248
SemSearch_ES-17	unigram	montana	categories	cf	-8.570115780238142
SemSearch_ES-17	unigram	montana	outgoingentitynames	cf	-8.819455876243872
SemSearch_ES-17	bigram	butte montana	names	cf	-14.195924806581212
SemSearch_ES-17	bigram	butte montana	attributes	cf	-14.0552596895766
SemSearch_ES-17	bigram	butte montana	similarentitynames	cf	-14.665088353038326
SemSearch_ES-17	bigram	butte montana	categories	cf	-12.883018232283133
SemSearch_ES-17	bigram	butte montana	outgoingentitynames	cf	-13.373117921995481
SemSearch_ES-18	unigram	canasta	names	cf	-14.350075486408471
SemSearch_ES-18	unigram	canasta	attributes	cf	-15.655702039102122
SemSearch_ES-18	unigram	canasta	similarentitynames	cf	-16.744529894718163
SemSearch_ES-18	unigram	canasta	categories	cf	-16.409378756899294
SemSearch_ES-18	unigram	canasta	outgoingentitynames	cf	-16.928465983484895
SemSearch_ES-18	unigram	cards	names	cf	-10.803095674589574
SemSearch_ES-18	unigram	cards	attributes	cf	-10.22465584070129
SemSearch_ES-18	unigram	cards	similarentitynames	cf	-10.504254049547393
SemSearch_ES-18	unigram	cards	categories	cf	-10.664241096561181
SemSearch_ES-18	unigram	cards	outgoingentitynames	cf	-10.961586911849528
SemSearch_ES-18	bigram	canasta cards	names	cf	-Infinity
SemSearch_ES-18	bigram	canasta cards	attributes	cf	-Infinity
SemSearch_ES-18	bigram	canasta cards	similarentitynames	cf	-Infinity
SemSearch_ES-18	bigram	canasta cards	categories	cf	-Infinity
SemSearch_ES-18	bigram	canasta cards	outgoingentitynames	cf	-Infinity
SemSearch_ES-19	unigram	carl	names	cf	-8.09153025056588
SemSearch_ES-19	unigram	carl	attributes	cf	-9.665656408628154
SemSearch_ES-19	unigram	carl	similarentitynames	cf	-8.137495999302136
SemSearch_ES-19	unigram	carl	categories	cf	-11.052792482227282
SemSearch_ES-19	unigram	carl	outgoingentitynames	cf	-7.590624866741541
SemSearch_ES-19	unigram	lewis	names	cf	-8.07233610654619
SemSearch_ES-19	unigram	lewis	attributes	cf	-9.391252445912292
SemSearch_ES-19	unigram	lewis	similarentitynames	cf	-8.055570660447486
SemSearch_ES-19	unigram	lewis	categories	cf	-10.178897309320813
SemSearch_ES-19	unigram	lewis	outgoingentitynames	cf	-7.791218714201318
SemSearch_ES-19	bigram	carl lewis	names	cf	-15.44868777507658
SemSearch_ES-19	bigram	carl lewis	attributes	cf	-15.235421845208817
SemSearch_ES-19	bigram	carl lewis	similarentitynames	cf	-16.05138271415822
SemSearch_ES-19	bigram	carl lewis	categories	cf	-Infinity
SemSearch_ES-19	bigram	carl lewis	outgoingentitynames	cf	-16.389469482752208
SemSearch_ES-20	unigram	carolina	names	cf	-7.792468874863791
SemSearch_ES-20	unigram	carolina	attributes	cf	-8.458981928665883
SemSearch_ES-20	unigram	carolina	similarentitynames	cf	-7.906558403360955
SemSearch_ES-20	unigram	carolina	categories	cf	-6.997731528218077
SemSearch_ES-20	unigram	carolina	outgoingentitynames	cf	-7.217973894599593
SemSearch_ES-21	unigram	charles	names	cf	-6.539216037356355
SemSearch_ES-21	unigram	charles	attributes	cf	-8.166089747042161
SemSearch_ES-21	unigram	charles	similarentitynames	cf	-6.368666528791243
SemSearch_ES-21	unigram	charles	categories	cf	-9.635535895503425
SemSearch_ES-21	unigram	charles	outgoingentitynames	cf	-6.929635784139034
SemSearch_ES-21	unigram	darwin	names	cf	-10.266904224784495
SemSearch_ES-21	unigram	darwin	attributes	cf	-10.990574705984688
SemSearch_ES-21	unigram	darwin	similarentitynames	cf	-9.996943367888846
SemSearch_ES-21	unigram	darwin	categories	cf	-11.3552583508633
SemSearch_ES-21	unigram	darwin	outgoingentitynames	cf	-11.00688756384108
SemSearch_ES-21	bigram	charles darwin	names	cf	-12.883738417615044
SemSearch_ES-21	bigram	charles darwin	attributes	cf	-12.68720291600649
SemSearch_ES-21	bigram	charles darwin	similarentitynames	cf	-12.617395509673072
SemSearch_ES-21	bigram	charles darwin	categories	cf	-13.23132492655135
SemSearch_ES-21	bigram	charles darwin	outgoingentitynames	cf	-13.019304210337781
SemSearch_ES-22	unigram	city	names	cf	-6.537174686657178
SemSearch_ES-22	unigram	city	attributes	cf	-6.097028283134881
SemSearch_ES-22	unigram	city	similarentitynames	cf	-6.386596611852248
SemSearch_ES-22	unigram	city	categories	cf	-5.881129936669686
SemSearch_ES-22	unigram	city	outgoingentitynames	cf	-4.2558129721090925
SemSearch_ES-22	unigram	charlotte	names	cf	-9.11718592518289
SemSearch_ES-22	unigram	charlotte	attributes	cf	-10.087642411279482
SemSearch_ES-22	unigram	charlotte	similarentitynames	cf	-9.10729550592869
SemSearch_ES-22	unigram	charlotte	categories	cf	-9.64857789087382
SemSearch_ES-22	unigram	charlotte	outgoingentitynames	cf	-9.049282647432094
SemSearch_ES-22	bigram	city charlotte	names	cf	-15.582219167701103
SemSearch_ES-22	bigram	city charlotte	attributes	cf	-14.883660916072513
SemSearch_ES-22	bigram	city charlotte	similarentitynames	cf	-15.135091982284063
SemSearch_ES-22	bigram	city charlotte	categories	cf	-17.507991045567405
SemSearch_ES-22	bigram	city charlotte	outgoingentitynames	cf	-10.6182879987253
SemSearch_ES-23	unigram	city	names	cf	-6.537174686657178
SemSearch_ES-23	unigram	city	attributes	cf	-6.097028283134881
SemSearch_ES-23	unigram	city	similarentitynames	cf	-6.386596611852248
SemSearch_ES-23	unigram	city	categories	cf	-5.881129936669686
SemSearch_ES-23	unigram	city	outgoingentitynames	cf	-4.2558129721090925
SemSearch_ES-23	unigram	virginia	names	cf	-7.246753423882359
SemSearch_ES-23	unigram	virginia	attributes	cf	-8.24035621432666
SemSearch_ES-23	unigram	virginia	similarentitynames	cf	-7.395906934941974
SemSearch_ES-23	unigram	virginia	categories	cf	-6.695035986505247
SemSearch_ES-23	unigram	virginia	outgoingentitynames	cf	-6.902482707944509
SemSearch_ES-23	unigram	beach	names	cf	-8.261597665130491
SemSearch_ES-23	unigram	beach	attributes	cf	-8.708295600012644
SemSearch_ES-23	unigram	beach	similarentitynames	cf	-8.1779752737642
SemSearch_ES-23	unigram	beach	categories	cf	-8.638592885683886
SemSearch_ES-23	unigram	beach	outgoingentitynames	cf	-8.436883683290684
SemSearch_ES-23	bigram	city virginia	names	cf	-13.224064223552247
SemSearch_ES-23	bigram	city virginia	attributes	cf	-14.111001672584834
SemSearch_ES-23	bigram	city virginia	similarentitynames	cf	-12.960340260799901
SemSearch_ES-23	bigram	city virginia	categories	cf	-13.482639354832255
SemSearch_ES-23	bigram	city virginia	outgoingentitynames	cf	-11.323189265244059
SemSearch_ES-23	bigram	virginia beach	names	cf	-12.48470419983717
SemSearch_ES-23	bigram	virginia beach	attributes	cf	-12.75625056550556
SemSearch_ES-23	bigram	virginia beach	similarentitynames	cf	-12.58564681135849
SemSearch_ES-23	bigram	virginia beach	categories	cf	-11.718030874670152
SemSearch_ES-23	bigram	virginia beach	outgoingentitynames	cf	-10.612849684143741
SemSearch_ES-24	unigram	coastal	names	cf	-10.092101500404569
SemSearch_ES-24	unigram	coastal	attributes	cf	-9.670901437886123
SemSearch_ES-24	unigram	coastal	similarentitynames	cf	-10.231299783805856
SemSearch_ES-24	unigram	coastal	categories	cf	-9.259985343966784
SemSearch_ES-24	unigram	coastal	outgoingentitynames	cf	-11.318471038928863
SemSearch_ES-24	unigram	carolina	names	cf	-7.792468874863791
SemSearch_ES-24	unigram	carolina	attributes	cf	-8.458981928665883
SemSearch_ES-24	unigram	carolina	similarentitynames	cf	-7.906558403360955
SemSearch_ES-24	unigram	carolina	categories	cf	-6.997731528218077
SemSearch_ES-24	unigram	carolina	outgoingentitynames	cf	-7.217973894599593
SemSearch_ES-24	bigram	coastal carolina	names	cf	-13.35374204686078
SemSearch_ES-24	bigram	coastal carolina	attributes	cf	-14.334941719361304
SemSearch_ES-24	bigram	coastal carolina	similarentitynames	cf	-13.748797621164172
SemSearch_ES-24	bigram	coastal carolina	categories	cf	-13.819111591453469
SemSearch_ES-24	bigram	coastal carolina	outgoingentitynames	cf	-13.369044596607846
SemSearch_ES-25	unigram	david	names	cf	-6.402868335268846
SemSearch_ES-25	unigram	david	attributes	cf	-7.945015281184197
SemSearch_ES-25	unigram	david	similarentitynames	cf	-6.25034325583288
SemSearch_ES-25	unigram	david	categories	cf	-9.279547162563372
SemSearch_ES-25	unigram	david	outgoingentitynames	cf	-6.323299889021742
SemSearch_ES-25	unigram	suchet	names	cf	-13.972781255267003
