qid	ngramtype	gram	field	featurename	featurevalue
SemSearch_ES-2	unigram	b	similarentitynames	baselinetopscore	-3.081929643370392
SemSearch_ES-2	unigram	b	similarentitynames	fieldlikelihood	-20.191648534419297
SemSearch_ES-2	unigram	b	categories	baselinetopscore	-5.210644876607475
SemSearch_ES-2	unigram	b	categories	fieldlikelihood	-21.689122408665604
SemSearch_ES-2	unigram	b	outgoingentitynames	baselinetopscore	-3.5780937680677503
SemSearch_ES-2	unigram	b	outgoingentitynames	fieldlikelihood	-20.409350071782242
SemSearch_ES-2	unigram	f	names	baselinetopscore	-4.767043599590629
SemSearch_ES-2	unigram	f	names	fieldlikelihood	-19.921190937994254
SemSearch_ES-2	unigram	f	attributes	baselinetopscore	-1.6623326423045333
SemSearch_ES-2	unigram	f	attributes	fieldlikelihood	-20.206720514471712
SemSearch_ES-2	unigram	f	similarentitynames	baselinetopscore	-3.3584317396168926
SemSearch_ES-2	unigram	f	similarentitynames	fieldlikelihood	-19.613446838816145
SemSearch_ES-2	unigram	f	categories	baselinetopscore	-5.556670222323193
SemSearch_ES-2	unigram	f	categories	fieldlikelihood	-22.282883817377638
SemSearch_ES-2	unigram	f	outgoingentitynames	baselinetopscore	-3.672203646991604
SemSearch_ES-2	unigram	f	outgoingentitynames	fieldlikelihood	-20.932211973963636
SemSearch_ES-2	unigram	skin	names	baselinetopscore	-5.230199122760204
SemSearch_ES-2	unigram	skin	names	fieldlikelihood	-19.996890959736604
SemSearch_ES-2	unigram	skin	attributes	baselinetopscore	-4.086917251522382
SemSearch_ES-2	unigram	skin	attributes	fieldlikelihood	-20.330875832300634
SemSearch_ES-2	unigram	skin	similarentitynames	baselinetopscore	-2.1588822787863613
SemSearch_ES-2	unigram	skin	similarentitynames	fieldlikelihood	-19.775151995487594
SemSearch_ES-2	unigram	skin	categories	baselinetopscore	-5.926084206098039
SemSearch_ES-2	unigram	skin	categories	fieldlikelihood	-20.905776286458625
SemSearch_ES-2	unigram	skin	outgoingentitynames	baselinetopscore	-3.6915088495943795
SemSearch_ES-2	unigram	skin	outgoingentitynames	fieldlikelihood	-20.614899275149178
SemSearch_ES-2	bigram	b f	names	baselinetopscore	-5.512975649435233
SemSearch_ES-2	bigram	b f	names	fieldlikelihood	-19.278216089583903
SemSearch_ES-2	bigram	b f	names	bigramcfratio	-15.978797779559036
SemSearch_ES-2	bigram	b f	attributes	baselinetopscore	-4.717875903947748
SemSearch_ES-2	bigram	b f	attributes	fieldlikelihood	-20.234443570367873
SemSearch_ES-2	bigram	b f	attributes	bigramcfratio	-18.861695255919756
SemSearch_ES-2	bigram	b f	similarentitynames	baselinetopscore	-5.59246276800686
SemSearch_ES-2	bigram	b f	similarentitynames	fieldlikelihood	-19.147758513491894
SemSearch_ES-2	bigram	b f	similarentitynames	bigramcfratio	-15.350575889483185
SemSearch_ES-2	bigram	b f	categories	baselinetopscore	-6.533603759415917
SemSearch_ES-2	bigram	b f	categories	fieldlikelihood	-22.744433008397355
SemSearch_ES-2	bigram	b f	categories	bigramcfratio	-16.236947862990032
SemSearch_ES-2	bigram	b f	outgoingentitynames	baselinetopscore	-5.0831958407615465
SemSearch_ES-2	bigram	b f	outgoingentitynames	fieldlikelihood	-22.164907946314845
SemSearch_ES-2	bigram	b f	outgoingentitynames	bigramcfratio	-18.961104887617747
SemSearch_ES-2	bigram	f skin	names	baselinetopscore	-5.674905301659311
SemSearch_ES-2	bigram	f skin	names	fieldlikelihood	-19.85269331646924
SemSearch_ES-2	bigram	f skin	names	bigramcfratio	-15.971065199074735
SemSearch_ES-2	bigram	f skin	attributes	baselinetopscore	-6.053761710415936
SemSearch_ES-2	bigram	f skin	attributes	fieldlikelihood	-20.287838673320028
SemSearch_ES-2	bigram	f skin	attributes	bigramcfratio	-18.118961448620706
SemSearch_ES-2	bigram	f skin	similarentitynames	baselinetopscore	-4.2843231496804774
SemSearch_ES-2	bigram	f skin	similarentitynames	fieldlikelihood	-19.320408322711888
SemSearch_ES-2	bigram	f skin	similarentitynames	bigramcfratio	-15.184663846706249
SemSearch_ES-2	bigram	f skin	categories	baselinetopscore	-6.580656902732559
SemSearch_ES-2	bigram	f skin	categories	fieldlikelihood	-20.931167333948334
SemSearch_ES-2	bigram	f skin	categories	bigramcfratio	-14.451969919819362
SemSearch_ES-2	bigram	f skin	outgoingentitynames	baselinetopscore	-5.582040566636962
SemSearch_ES-2	bigram	f skin	outgoingentitynames	fieldlikelihood	-21.093579616595203
SemSearch_ES-2	bigram	f skin	outgoingentitynames	bigramcfratio	-16.92916896360253
SemSearch_ES-3	unigram	bookwork	names	baselinetopscore	-7.313776976888909
SemSearch_ES-3	unigram	bookwork	names	fieldlikelihood	-19.262730372144524
SemSearch_ES-3	unigram	bookwork	attributes	baselinetopscore	-6.669476760485855
SemSearch_ES-3	unigram	bookwork	attributes	fieldlikelihood	-20.208701352761302
SemSearch_ES-3	unigram	bookwork	similarentitynames	baselinetopscore	-7.313726496202847
SemSearch_ES-3	unigram	bookwork	similarentitynames	fieldlikelihood	-18.884596058214434
SemSearch_ES-3	unigram	bookwork	categories	baselinetopscore	-18.894285406687295
SemSearch_ES-3	unigram	bookwork	categories	fieldlikelihood	-Infinity
SemSearch_ES-3	unigram	bookwork	outgoingentitynames	baselinetopscore	-19.567523313100153
SemSearch_ES-3	unigram	bookwork	outgoingentitynames	fieldlikelihood	-Infinity
SemSearch_ES-4	unigram	naacp	names	baselinetopscore	-6.218833940712872
SemSearch_ES-4	unigram	naacp	names	fieldlikelihood	-19.81602369434046
SemSearch_ES-4	unigram	naacp	attributes	baselinetopscore	-4.9596132465972245
SemSearch_ES-4	unigram	naacp	attributes	fieldlikelihood	-20.153966723234888
SemSearch_ES-4	unigram	naacp	similarentitynames	baselinetopscore	-5.387686449042151
SemSearch_ES-4	unigram	naacp	similarentitynames	fieldlikelihood	-19.843354488518532
SemSearch_ES-4	unigram	naacp	categories	baselinetopscore	-6.622739642031782
SemSearch_ES-4	unigram	naacp	categories	fieldlikelihood	-20.50301884568613
SemSearch_ES-4	unigram	naacp	outgoingentitynames	baselinetopscore	-5.6778772337607295
SemSearch_ES-4	unigram	naacp	outgoingentitynames	fieldlikelihood	-23.734188536901883
SemSearch_ES-4	unigram	image	names	baselinetopscore	-5.206059268735279
SemSearch_ES-4	unigram	image	names	fieldlikelihood	-21.810936723718175
SemSearch_ES-4	unigram	image	attributes	baselinetopscore	-2.826839522007896
SemSearch_ES-4	unigram	image	attributes	fieldlikelihood	-19.908392902437765
SemSearch_ES-4	unigram	image	similarentitynames	baselinetopscore	-3.8884297068189952
SemSearch_ES-4	unigram	image	similarentitynames	fieldlikelihood	-22.694774711484538
SemSearch_ES-4	unigram	image	categories	baselinetopscore	-5.520178996296261
SemSearch_ES-4	unigram	image	categories	fieldlikelihood	-23.282245082742197
SemSearch_ES-4	unigram	image	outgoingentitynames	baselinetopscore	-4.337986098584647
SemSearch_ES-4	unigram	image	outgoingentitynames	fieldlikelihood	-22.59402603247124
SemSearch_ES-4	unigram	award	names	baselinetopscore	-5.3837307993143595
SemSearch_ES-4	unigram	award	names	fieldlikelihood	-20.649083659819027
SemSearch_ES-4	unigram	award	attributes	baselinetopscore	-2.912284690057451
SemSearch_ES-4	unigram	award	attributes	fieldlikelihood	-20.247725756418987
SemSearch_ES-4	unigram	award	similarentitynames	baselinetopscore	-3.0535366486822504
SemSearch_ES-4	unigram	award	similarentitynames	fieldlikelihood	-20.800009370449228
SemSearch_ES-4	unigram	award	categories	baselinetopscore	-4.12084722036882
SemSearch_ES-4	unigram	award	categories	fieldlikelihood	-19.974975882671934
SemSearch_ES-4	unigram	award	outgoingentitynames	baselinetopscore	-3.7011660423826624
SemSearch_ES-4	unigram	award	outgoingentitynames	fieldlikelihood	-21.282200261599595
SemSearch_ES-4	bigram	naacp image	names	baselinetopscore	-6.147308318407881
SemSearch_ES-4	bigram	naacp image	names	fieldlikelihood	-19.46721350074133
SemSearch_ES-4	bigram	naacp image	names	bigramcfratio	-9.878726366166058
SemSearch_ES-4	bigram	naacp image	attributes	baselinetopscore	-5.543154020591333
SemSearch_ES-4	bigram	naacp image	attributes	fieldlikelihood	-20.409224080142014
SemSearch_ES-4	bigram	naacp image	attributes	bigramcfratio	-14.717603079689395
SemSearch_ES-4	bigram	naacp image	similarentitynames	baselinetopscore	-5.83101195467626
SemSearch_ES-4	bigram	naacp image	similarentitynames	fieldlikelihood	-20.1186986039924
SemSearch_ES-4	bigram	naacp image	similarentitynames	bigramcfratio	-8.835443265434437
SemSearch_ES-4	bigram	naacp image	categories	baselinetopscore	-6.585179414838404
SemSearch_ES-4	bigram	naacp image	categories	fieldlikelihood	-19.71900894503596
SemSearch_ES-4	bigram	naacp image	categories	bigramcfratio	-8.645227209461927
SemSearch_ES-4	bigram	naacp image	outgoingentitynames	baselinetopscore	-5.639048285087622
SemSearch_ES-4	bigram	naacp image	outgoingentitynames	fieldlikelihood	-22.558699770118285
SemSearch_ES-4	bigram	naacp image	outgoingentitynames	bigramcfratio	-9.615205300012315
SemSearch_ES-4	bigram	image award	names	baselinetopscore	-6.021660272293246
SemSearch_ES-4	bigram	image award	names	fieldlikelihood	-19.442408921925125
SemSearch_ES-4	bigram	image award	names	bigramcfratio	-14.897151751378386
SemSearch_ES-4	bigram	image award	attributes	baselinetopscore	-4.845042894973245
SemSearch_ES-4	bigram	image award	attributes	fieldlikelihood	-20.372481316474108
SemSearch_ES-4	bigram	image award	attributes	bigramcfratio	-20.463391212344494
SemSearch_ES-4	bigram	image award	similarentitynames	baselinetopscore	-5.468704913147512
SemSearch_ES-4	bigram	image award	similarentitynames	fieldlikelihood	-19.719681460572133
SemSearch_ES-4	bigram	image award	similarentitynames	bigramcfratio	-13.356061169590578
SemSearch_ES-4	bigram	image award	categories	baselinetopscore	-5.85679886023049
SemSearch_ES-4	bigram	image award	categories	fieldlikelihood	-19.907778466517815
SemSearch_ES-4	bigram	image award	categories	bigramcfratio	-15.238329623465082
SemSearch_ES-4	bigram	image award	outgoingentitynames	baselinetopscore	-5.4777031418915705
SemSearch_ES-4	bigram	image award	outgoingentitynames	fieldlikelihood	-22.747469291600137
SemSearch_ES-4	bigram	image award	outgoingentitynames	bigramcfratio	-18.13225302630356
SemSearch_ES-5	unigram	scott	names	baselinetopscore	-4.787011619911191
SemSearch_ES-5	unigram	scott	names	fieldlikelihood	-19.75216503638374
SemSearch_ES-5	unigram	scott	attributes	baselinetopscore	-3.456345327420653
SemSearch_ES-5	unigram	scott	attributes	fieldlikelihood	-21.13982730578507
SemSearch_ES-5	unigram	scott	similarentitynames	baselinetopscore	-2.6901688704575095
SemSearch_ES-5	unigram	scott	similarentitynames	fieldlikelihood	-19.78165290562118
SemSearch_ES-5	unigram	scott	categories	baselinetopscore	-5.552822128228191
SemSearch_ES-5	unigram	scott	categories	fieldlikelihood	-22.008033826011467
SemSearch_ES-5	unigram	scott	outgoingentitynames	baselinetopscore	-2.9876818573144535
SemSearch_ES-5	unigram	scott	outgoingentitynames	fieldlikelihood	-19.484205698071957
SemSearch_ES-5	unigram	county	names	baselinetopscore	-4.587077458143657
SemSearch_ES-5	unigram	county	names	fieldlikelihood	-20.443241912054425
SemSearch_ES-5	unigram	county	attributes	baselinetopscore	-1.5079562959888797
SemSearch_ES-5	unigram	county	attributes	fieldlikelihood	-21.089154879985227
SemSearch_ES-5	unigram	county	similarentitynames	baselinetopscore	-2.372122955814029
SemSearch_ES-5	unigram	county	similarentitynames	fieldlikelihood	-20.532601645559858
SemSearch_ES-5	unigram	county	categories	baselinetopscore	-3.1275684560577783
SemSearch_ES-5	unigram	county	categories	fieldlikelihood	-19.593889455911505
SemSearch_ES-5	unigram	county	outgoingentitynames	baselinetopscore	-1.8166882266537252
SemSearch_ES-5	unigram	county	outgoingentitynames	fieldlikelihood	-19.836405366807686
SemSearch_ES-5	bigram	scott county	names	baselinetopscore	-5.427319840755691
SemSearch_ES-5	bigram	scott county	names	fieldlikelihood	-20.075547933947284
SemSearch_ES-5	bigram	scott county	names	bigramcfratio	-16.194007969619744
SemSearch_ES-5	bigram	scott county	attributes	baselinetopscore	-3.926255827787009
SemSearch_ES-5	bigram	scott county	attributes	fieldlikelihood	-21.292726149812342
SemSearch_ES-5	bigram	scott county	attributes	bigramcfratio	-17.70987628988934
SemSearch_ES-5	bigram	scott county	similarentitynames	baselinetopscore	-3.967828399585345
SemSearch_ES-5	bigram	scott county	similarentitynames	fieldlikelihood	-20.424347798154525
SemSearch_ES-5	bigram	scott county	similarentitynames	bigramcfratio	-15.640360809045854
SemSearch_ES-5	bigram	scott county	categories	baselinetopscore	-4.925789898573489
SemSearch_ES-5	bigram	scott county	categories	fieldlikelihood	-19.164010898892634
SemSearch_ES-5	bigram	scott county	categories	bigramcfratio	-14.54896351045122
SemSearch_ES-5	bigram	scott county	outgoingentitynames	baselinetopscore	-4.368486511278235
SemSearch_ES-5	bigram	scott county	outgoingentitynames	fieldlikelihood	-20.16193787586597
SemSearch_ES-5	bigram	scott county	outgoingentitynames	bigramcfratio	-18.501440610880742
SemSearch_ES-6	unigram	air	names	baselinetopscore	-4.266166880141767
SemSearch_ES-6	unigram	air	names	fieldlikelihood	-20.31583563533407
SemSearch_ES-6	unigram	air	attributes	baselinetopscore	-2.7769017535808898
SemSearch_ES-6	unigram	air	attributes	fieldlikelihood	-20.303372970351766
SemSearch_ES-6	unigram	air	similarentitynames	baselinetopscore	-3.333564241761448
SemSearch_ES-6	unigram	air	similarentitynames	fieldlikelihood	-20.29501586760433
SemSearch_ES-6	unigram	air	categories	baselinetopscore	-4.064701650211166
SemSearch_ES-6	unigram	air	categories	fieldlikelihood	-20.22060062407226
SemSearch_ES-6	unigram	air	outgoingentitynames	baselinetopscore	-2.1420053608057206
SemSearch_ES-6	unigram	air	outgoingentitynames	fieldlikelihood	-20.877752392733495
SemSearch_ES-6	unigram	wisconsin	names	baselinetopscore	-4.054764591719232
SemSearch_ES-6	unigram	wisconsin	names	fieldlikelihood	-20.074325967126487
SemSearch_ES-6	unigram	wisconsin	attributes	baselinetopscore	-3.4437120731057442
SemSearch_ES-6	unigram	wisconsin	attributes	fieldlikelihood	-21.219281520886362
SemSearch_ES-6	unigram	wisconsin	similarentitynames	baselinetopscore	-3.093911779982548
SemSearch_ES-6	unigram	wisconsin	similarentitynames	fieldlikelihood	-19.900178023119633
SemSearch_ES-6	unigram	wisconsin	categories	baselinetopscore	-3.7735577856290057
SemSearch_ES-6	unigram	wisconsin	categories	fieldlikelihood	-19.568055982873947
SemSearch_ES-6	unigram	wisconsin	outgoingentitynames	baselinetopscore	-3.320806944670145
SemSearch_ES-6	unigram	wisconsin	outgoingentitynames	fieldlikelihood	-19.87630100896092
SemSearch_ES-6	bigram	air wisconsin	names	baselinetopscore	-6.329646917387997
SemSearch_ES-6	bigram	air wisconsin	names	fieldlikelihood	-18.94182265206442
SemSearch_ES-6	bigram	air wisconsin	names	bigramcfratio	-17.51786542340829
SemSearch_ES-6	bigram	air wisconsin	attributes	baselinetopscore	-5.674588168074032
SemSearch_ES-6	bigram	air wisconsin	attributes	fieldlikelihood	-20.47558029758332
SemSearch_ES-6	bigram	air wisconsin	attributes	bigramcfratio	-20.251395521886288
SemSearch_ES-6	bigram	air wisconsin	similarentitynames	baselinetopscore	-5.337033005370268
SemSearch_ES-6	bigram	air wisconsin	similarentitynames	fieldlikelihood	-18.27600626568255
SemSearch_ES-6	bigram	air wisconsin	similarentitynames	bigramcfratio	-16.263417326724753
SemSearch_ES-6	bigram	air wisconsin	categories	baselinetopscore	-5.972732711798032
SemSearch_ES-6	bigram	air wisconsin	categories	fieldlikelihood	-Infinity
SemSearch_ES-6	bigram	air wisconsin	categories	bigramcfratio	-Infinity
SemSearch_ES-6	bigram	air wisconsin	outgoingentitynames	baselinetopscore	-5.820190688998346
SemSearch_ES-6	bigram	air wisconsin	outgoingentitynames	fieldlikelihood	-Infinity
SemSearch_ES-6	bigram	air wisconsin	outgoingentitynames	bigramcfratio	-Infinity
SemSearch_ES-7	unigram	airsoft	names	baselinetopscore	-6.6208747989272085
SemSearch_ES-7	unigram	airsoft	names	fieldlikelihood	-19.78485099295728
SemSearch_ES-7	unigram	airsoft	attributes	baselinetopscore	-4.6365083960045395
SemSearch_ES-7	unigram	airsoft	attributes	fieldlikelihood	-20.3082624321066
SemSearch_ES-7	unigram	airsoft	similarentitynames	baselinetopscore	-5.2540845387585335
SemSearch_ES-7	unigram	airsoft	similarentitynames	fieldlikelihood	-19.66049719980329
SemSearch_ES-7	unigram	airsoft	categories	baselinetopscore	-5.930693881142493
SemSearch_ES-7	unigram	airsoft	categories	fieldlikelihood	-19.9539547214068
SemSearch_ES-7	unigram	airsoft	outgoingentitynames	baselinetopscore	-6.6213675359175825
SemSearch_ES-7	unigram	airsoft	outgoingentitynames	fieldlikelihood	-22.41895209704771
SemSearch_ES-7	unigram	glock	names	baselinetopscore	-5.528453023760613
SemSearch_ES-7	unigram	glock	names	fieldlikelihood	-18.960233213907603
SemSearch_ES-7	unigram	glock	attributes	baselinetopscore	-4.659825544713674
SemSearch_ES-7	unigram	glock	attributes	fieldlikelihood	-20.621469180337947
SemSearch_ES-7	unigram	glock	similarentitynames	baselinetopscore	-2.8342552591153902
SemSearch_ES-7	unigram	glock	similarentitynames	fieldlikelihood	-18.303047716725008
SemSearch_ES-7	unigram	glock	categories	baselinetopscore	-6.6411634873130625
SemSearch_ES-7	unigram	glock	categories	fieldlikelihood	-24.015268757952416
SemSearch_ES-7	unigram	glock	outgoingentitynames	baselinetopscore	-5.138352231365948
SemSearch_ES-7	unigram	glock	outgoingentitynames	fieldlikelihood	-21.392669798360945
SemSearch_ES-7	bigram	airsoft glock	names	baselinetopscore	-10.502584436142715
SemSearch_ES-7	bigram	airsoft glock	names	fieldlikelihood	NaN
SemSearch_ES-7	bigram	airsoft glock	names	bigramcfratio	-Infinity
SemSearch_ES-7	bigram	airsoft glock	attributes	baselinetopscore	-8.572296605091404
SemSearch_ES-7	bigram	airsoft glock	attributes	fieldlikelihood	NaN
SemSearch_ES-7	bigram	airsoft glock	attributes	bigramcfratio	-Infinity
SemSearch_ES-7	bigram	airsoft glock	similarentitynames	baselinetopscore	-9.51680104742816
SemSearch_ES-7	bigram	airsoft glock	similarentitynames	fieldlikelihood	NaN
SemSearch_ES-7	bigram	airsoft glock	similarentitynames	bigramcfratio	-Infinity
SemSearch_ES-7	bigram	airsoft glock	categories	baselinetopscore	-11.431581448096505
SemSearch_ES-7	bigram	airsoft glock	categories	fieldlikelihood	NaN
SemSearch_ES-7	bigram	airsoft glock	categories	bigramcfratio	-Infinity
SemSearch_ES-7	bigram	airsoft glock	outgoingentitynames	baselinetopscore	-11.733469336315899
SemSearch_ES-7	bigram	airsoft glock	outgoingentitynames	fieldlikelihood	NaN
SemSearch_ES-7	bigram	airsoft glock	outgoingentitynames	bigramcfratio	-Infinity
SemSearch_ES-8	unigram	aloha	names	baselinetopscore	-6.214662376638969
SemSearch_ES-8	unigram	aloha	names	fieldlikelihood	-20.41485997830221
SemSearch_ES-8	unigram	aloha	attributes	baselinetopscore	-4.551478390322638
SemSearch_ES-8	unigram	aloha	attributes	fieldlikelihood	-21.244086884395028
SemSearch_ES-8	unigram	aloha	similarentitynames	baselinetopscore	-3.658289828275763
SemSearch_ES-8	unigram	aloha	similarentitynames	fieldlikelihood	-20.122039248084658
SemSearch_ES-8	unigram	aloha	categories	baselinetopscore	-6.62490673829196
SemSearch_ES-8	unigram	aloha	categories	fieldlikelihood	-22.50260118411357
SemSearch_ES-8	unigram	aloha	outgoingentitynames	baselinetopscore	-4.552671273774343
SemSearch_ES-8	unigram	aloha	outgoingentitynames	fieldlikelihood	-19.311472277072664
SemSearch_ES-8	unigram	sol	names	baselinetopscore	-5.237464361180848
SemSearch_ES-8	unigram	sol	names	fieldlikelihood	-19.75598802406115
SemSearch_ES-8	unigram	sol	attributes	baselinetopscore	-4.203469016955417
SemSearch_ES-8	unigram	sol	attributes	fieldlikelihood	-20.947291922566475
SemSearch_ES-8	unigram	sol	similarentitynames	baselinetopscore	-3.743890968736653
SemSearch_ES-8	unigram	sol	similarentitynames	fieldlikelihood	-19.89728011466965
SemSearch_ES-8	unigram	sol	categories	baselinetopscore	-5.941371176431637
SemSearch_ES-8	unigram	sol	categories	fieldlikelihood	-22.030560789435278
SemSearch_ES-8	unigram	sol	outgoingentitynames	baselinetopscore	-3.783361125888393
SemSearch_ES-8	unigram	sol	outgoingentitynames	fieldlikelihood	-19.5866588810388
SemSearch_ES-8	bigram	aloha sol	names	baselinetopscore	-9.322795891797002
SemSearch_ES-8	bigram	aloha sol	names	fieldlikelihood	NaN
SemSearch_ES-8	bigram	aloha sol	names	bigramcfratio	-Infinity
SemSearch_ES-8	bigram	aloha sol	attributes	baselinetopscore	-8.219624467841943
SemSearch_ES-8	bigram	aloha sol	attributes	fieldlikelihood	NaN
SemSearch_ES-8	bigram	aloha sol	attributes	bigramcfratio	-Infinity
SemSearch_ES-8	bigram	aloha sol	similarentitynames	baselinetopscore	-8.193601599139548
SemSearch_ES-8	bigram	aloha sol	similarentitynames	fieldlikelihood	NaN
SemSearch_ES-8	bigram	aloha sol	similarentitynames	bigramcfratio	-Infinity
SemSearch_ES-8	bigram	aloha sol	categories	baselinetopscore	-10.592302295993669
SemSearch_ES-8	bigram	aloha sol	categories	fieldlikelihood	NaN
SemSearch_ES-8	bigram	aloha sol	categories	bigramcfratio	-Infinity
SemSearch_ES-8	bigram	aloha sol	outgoingentitynames	baselinetopscore	-8.913958340539326
SemSearch_ES-8	bigram	aloha sol	outgoingentitynames	fieldlikelihood	NaN
SemSearch_ES-8	bigram	aloha sol	outgoingentitynames	bigramcfratio	-Infinity
SemSearch_ES-9	unigram	america	names	baselinetopscore	-4.483026529410411
SemSearch_ES-9	unigram	america	names	fieldlikelihood	-21.300362504553235
SemSearch_ES-9	unigram	america	attributes	baselinetopscore	-3.0101624322321765
SemSearch_ES-9	unigram	america	attributes	fieldlikelihood	-20.978345879694327
SemSearch_ES-9	unigram	america	similarentitynames	baselinetopscore	-2.6934921749605074
SemSearch_ES-9	unigram	america	similarentitynames	fieldlikelihood	-21.412611835326654
SemSearch_ES-9	unigram	america	categories	baselinetopscore	-2.9281470850899085
SemSearch_ES-9	unigram	america	categories	fieldlikelihood	-19.09755331216133
SemSearch_ES-9	unigram	america	outgoingentitynames	baselinetopscore	-3.224743650451132
SemSearch_ES-9	unigram	america	outgoingentitynames	fieldlikelihood	-20.332680707620998
SemSearch_ES-9	unigram	embassy	names	baselinetopscore	-5.938097597653284
SemSearch_ES-9	unigram	embassy	names	fieldlikelihood	-19.641581350074816
SemSearch_ES-9	unigram	embassy	attributes	baselinetopscore	-4.72967700189182
SemSearch_ES-9	unigram	embassy	attributes	fieldlikelihood	-20.138407942509225
SemSearch_ES-9	unigram	embassy	similarentitynames	baselinetopscore	-2.8644258590200495
SemSearch_ES-9	unigram	embassy	similarentitynames	fieldlikelihood	-19.375572695993803
SemSearch_ES-9	unigram	embassy	categories	baselinetopscore	-6.6229822235421
SemSearch_ES-9	unigram	embassy	categories	fieldlikelihood	-23.175312214791386
SemSearch_ES-9	unigram	embassy	outgoingentitynames	baselinetopscore	-5.172242965451906
SemSearch_ES-9	unigram	embassy	outgoingentitynames	fieldlikelihood	-22.02150117502566
SemSearch_ES-9	unigram	nairobi	names	baselinetopscore	-5.746830085428212
SemSearch_ES-9	unigram	nairobi	names	fieldlikelihood	-21.179377702652705
SemSearch_ES-9	unigram	nairobi	attributes	baselinetopscore	-4.45244774230609
SemSearch_ES-9	unigram	nairobi	attributes	fieldlikelihood	-20.67409419245822
SemSearch_ES-9	unigram	nairobi	similarentitynames	baselinetopscore	-5.2488808160339975
SemSearch_ES-9	unigram	nairobi	similarentitynames	fieldlikelihood	-21.22245685379892
SemSearch_ES-9	unigram	nairobi	categories	baselinetopscore	-5.53594663871407
SemSearch_ES-9	unigram	nairobi	categories	fieldlikelihood	-20.256678892401442
SemSearch_ES-9	unigram	nairobi	outgoingentitynames	baselinetopscore	-3.5138373540038317
SemSearch_ES-9	unigram	nairobi	outgoingentitynames	fieldlikelihood	-19.8122852985825
SemSearch_ES-9	bigram	america embassy	names	baselinetopscore	-5.907905522293934
SemSearch_ES-9	bigram	america embassy	names	fieldlikelihood	-19.938571805606877
SemSearch_ES-9	bigram	america embassy	names	bigramcfratio	-15.1719445943754
SemSearch_ES-9	bigram	america embassy	attributes	baselinetopscore	-5.22796431153623
SemSearch_ES-9	bigram	america embassy	attributes	fieldlikelihood	-20.061342477415515
SemSearch_ES-9	bigram	america embassy	attributes	bigramcfratio	-17.45217064034521
SemSearch_ES-9	bigram	america embassy	similarentitynames	baselinetopscore	-5.046139187986054
SemSearch_ES-9	bigram	america embassy	similarentitynames	fieldlikelihood	-19.127573409380506
SemSearch_ES-9	bigram	america embassy	similarentitynames	bigramcfratio	-13.731106099418373
SemSearch_ES-9	bigram	america embassy	categories	baselinetopscore	-6.115666299560379
SemSearch_ES-9	bigram	america embassy	categories	fieldlikelihood	-Infinity
SemSearch_ES-9	bigram	america embassy	categories	bigramcfratio	-Infinity
SemSearch_ES-9	bigram	america embassy	outgoingentitynames	baselinetopscore	-6.185840270252151
SemSearch_ES-9	bigram	america embassy	outgoingentitynames	fieldlikelihood	-Infinity
SemSearch_ES-9	bigram	america embassy	outgoingentitynames	bigramcfratio	-Infinity
SemSearch_ES-9	bigram	embassy nairobi	names	baselinetopscore	-7.886540393809519
SemSearch_ES-9	bigram	embassy nairobi	names	fieldlikelihood	-Infinity
SemSearch_ES-9	bigram	embassy nairobi	names	bigramcfratio	-Infinity
SemSearch_ES-9	bigram	embassy nairobi	attributes	baselinetopscore	-6.004536669111463
SemSearch_ES-9	bigram	embassy nairobi	attributes	fieldlikelihood	-19.86039465849309
SemSearch_ES-9	bigram	embassy nairobi	attributes	bigramcfratio	-14.125579232548368
SemSearch_ES-9	bigram	embassy nairobi	similarentitynames	baselinetopscore	-6.092770106208683
SemSearch_ES-9	bigram	embassy nairobi	similarentitynames	fieldlikelihood	-Infinity
SemSearch_ES-9	bigram	embassy nairobi	similarentitynames	bigramcfratio	-Infinity
SemSearch_ES-9	bigram	embassy nairobi	categories	baselinetopscore	-10.127328939230155
SemSearch_ES-9	bigram	embassy nairobi	categories	fieldlikelihood	-Infinity
SemSearch_ES-9	bigram	embassy nairobi	categories	bigramcfratio	-Infinity
SemSearch_ES-9	bigram	embassy nairobi	outgoingentitynames	baselinetopscore	-8.227282856197322
SemSearch_ES-9	bigram	embassy nairobi	outgoingentitynames	fieldlikelihood	-Infinity
SemSearch_ES-9	bigram	embassy nairobi	outgoingentitynames	bigramcfratio	-Infinity
SemSearch_ES-10	unigram	asheville	names	baselinetopscore	-4.5728952099501505
SemSearch_ES-10	unigram	asheville	names	fieldlikelihood	-20.56350027630154
SemSearch_ES-10	unigram	asheville	attributes	baselinetopscore	-4.808836831936423
SemSearch_ES-10	unigram	asheville	attributes	fieldlikelihood	-20.876812837839026
SemSearch_ES-10	unigram	asheville	similarentitynames	baselinetopscore	-4.733179488153621
SemSearch_ES-10	unigram	asheville	similarentitynames	fieldlikelihood	-20.72934379345434
SemSearch_ES-10	unigram	asheville	categories	baselinetopscore	-5.936612572196587
SemSearch_ES-10	unigram	asheville	categories	fieldlikelihood	-19.7218598499708
SemSearch_ES-10	unigram	asheville	outgoingentitynames	baselinetopscore	-4.278307870079473
SemSearch_ES-10	unigram	asheville	outgoingentitynames	fieldlikelihood	-19.915934484200726
SemSearch_ES-10	unigram	north	names	baselinetopscore	-3.711086733826878
SemSearch_ES-10	unigram	north	names	fieldlikelihood	-20.733862571102847
